postcode,suburb,state,abbrev_state,lat,lon,zone
3429,Wildwood,Victoria,VIC,-37.5735,144.7881,4
3430,Clarkefield,Victoria,VIC,-37.4833,144.75,4
3431,Riddells Creek,Victoria,VIC,-37.4605,144.6796,4
3432,Bolinda,Victoria,VIC,-37.4333,144.75,4
3433,Monegeetta,Victoria,VIC,-37.4167,144.75,4
3434,Romsey,Victoria,VIC,-37.3507,144.743,4
3434,Cherokee,Victoria,VIC,-37.342,144.7798,3
3434,Springfield,Victoria,VIC,-37.3333,144.8167,4
3434,Kerrie,Victoria,VIC,-37.3684,144.754,3
3435,Lancefield,Victoria,VIC,-37.2773,144.736,4
3435,Goldie,Victoria,VIC,-37.247,144.718,3
3435,Benloch,Victoria,VIC,-37.2167,144.7,4
3435,Nulla Vale,Victoria,VIC,-37.247,144.718,3
3437,Bullengarook,Victoria,VIC,-37.5167,144.4833,4
3437,Gisborne South,Victoria,VIC,-37.5026,144.5388,3
3437,Gisborne,Victoria,VIC,-37.4886,144.5942,4
3438,New Gisborne,Victoria,VIC,-37.4428,144.6184,1
3440,Macedon,Victoria,VIC,-37.4196,144.5624,4
3441,Mount Macedon,Victoria,VIC,-37.4005,144.5841,4
3442,Hesket,Victoria,VIC,-37.35,144.65,4
3442,Ashbourne,Victoria,VIC,-37.3355,144.5399,3
3442,Rochford,Victoria,VIC,-37.3167,144.6833,4
3442,Carlsruhe,Victoria,VIC,-37.2833,144.5,4
3442,Woodend,Victoria,VIC,-37.3547,144.529,4
3442,Cadello,Victoria,VIC,-37.3174,144.5993,3
3442,Newham,Victoria,VIC,-37.3333,144.6,4
3442,Cobaw,Victoria,VIC,-37.2667,144.6333,4
3442,Woodend North,Victoria,VIC,-37.3174,144.5993,3
3444,Barfold,Victoria,VIC,-37.0833,144.5167,4
3444,Pastoria,Victoria,VIC,-37.1538,144.4934,3
3444,Lyal,Victoria,VIC,-36.95,144.4833,4
3444,Redesdale,Victoria,VIC,-37.0167,144.5167,4
3444,Langley,Victoria,VIC,-37.15,144.5,4
3444,Tylden South,Victoria,VIC,-37.1538,144.4934,3
3444,Kyneton,Victoria,VIC,-37.2444,144.4515,4
3444,Glenhope,Victoria,VIC,-37.0833,144.6,4
3444,Tylden,Victoria,VIC,-37.3258,144.4062,4
3444,Greenhill,Victoria,VIC,-37.1538,144.4934,3
3444,Baynton,Victoria,VIC,-37.1492,144.6337,4
3444,Pipers Creek,Victoria,VIC,-37.25,144.5333,4
3444,Mia Mia,Victoria,VIC,-37,144.5667,4
3444,Metcalfe East,Victoria,VIC,-37.1538,144.4934,3
3444,Lauriston,Victoria,VIC,-37.25,144.3833,4
3444,Edgecombe,Victoria,VIC,-37.1833,144.4333,4
3444,Sidonia,Victoria,VIC,-37.1667,144.55,4
3444,Baynton East,Victoria,VIC,-37.1538,144.4934,3
3444,Spring Hill,Victoria,VIC,-37.3,144.3333,4
3444,Kyneton South,Victoria,VIC,-37.1538,144.4934,3
3444,Pastoria East,Victoria,VIC,-37.1538,144.4934,3
3446,Malmsbury,Victoria,VIC,-37.1886,144.3847,4
3446,Drummond North,Victoria,VIC,-37.189,144.3822,3
3447,Taradale,Victoria,VIC,-37.15,144.3667,4
3448,Sutton Grange,Victoria,VIC,-36.9833,144.3667,4
3448,Elphinstone,Victoria,VIC,-37.1,144.3333,4
3448,Metcalfe,Victoria,VIC,-37.1,144.4333,4
3450,Moonlight Flat,Victoria,VIC,-37.0671,144.2168,3
3450,Castlemaine,Victoria,VIC,-37.0671,144.2168,4
3451,Gower,Victoria,VIC,-37.1426,144.1861,3
3451,Mckenzie Hill,Victoria,VIC,-37.1426,144.1861,3
3451,Campbells Creek,Victoria,VIC,-37.0867,144.202,4
3451,Golden Point,Victoria,VIC,-37.5749,143.8687,4
3451,Barkers Creek,Victoria,VIC,-37.0167,144.25,4
3451,Muckleford,Victoria,VIC,-37.0167,144.15,4
3451,Guildford,Victoria,VIC,-37.1667,144.1667,4
3451,Yapeen,Victoria,VIC,-37.1333,144.1833,4
3451,Chewton Bushlands,Victoria,VIC,-37.1426,144.1861,3
3451,Faraday,Victoria,VIC,-37.05,144.3,4
3451,Vaughan,Victoria,VIC,-37.1426,144.1861,3
3451,Glenluce,Victoria,VIC,-37.1667,144.2333,4
3451,Chewton,Victoria,VIC,-37.0814,144.2568,4
3451,Fryerstown,Victoria,VIC,-37.1333,144.25,4
3451,Tarilta,Victoria,VIC,-37.1426,144.1861,3
3451,Irishtown,Victoria,VIC,-37.1426,144.1861,3
3453,Ravenswood,Victoria,VIC,-36.9,144.2167,4
3453,Harcourt North,Victoria,VIC,-36.9521,144.2382,3
3453,Harcourt,Victoria,VIC,-36.9998,144.2599,4
3453,Ravenswood South,Victoria,VIC,-36.9566,144.2381,4
3458,Newbury,Victoria,VIC,-37.4167,144.3167,4
3458,Trentham,Victoria,VIC,-37.3888,144.3216,4
3458,Fern Hill,Victoria,VIC,-37.3667,144.4,4
3458,Trentham East,Victoria,VIC,-37.3833,144.3833,4
3458,Blackwood,Victoria,VIC,-37.4722,144.3034,4
3458,Lerderderg,Victoria,VIC,-37.3823,144.3389,3
3458,Little Hampton,Victoria,VIC,-37.4157,144.3378,3
3458,Barrys Reef,Victoria,VIC,-37.454,144.2964,4
3458,North Blackwood,Victoria,VIC,-37.4157,144.3378,3
3460,Daylesford,Victoria,VIC,-37.3411,144.1426,4
3460,Basalt,Victoria,VIC,-37.3411,144.1426,3
3461,Korweinguboora,Victoria,VIC,-37.45,144.1333,4
3461,Strangways,Victoria,VIC,-37.15,144.1167,4
3461,Hepburn Springs,Victoria,VIC,-37.3163,144.1379,4
3461,Porcupine Ridge,Victoria,VIC,-37.3268,144.1641,3
3461,Musk Vale,Victoria,VIC,-37.3833,144.1333,4
3461,Eganstown,Victoria,VIC,-37.3667,144.0833,4
3461,Yandoit,Victoria,VIC,-37.2,144.1,4
3461,Elevated Plains,Victoria,VIC,-37.3268,144.1641,3
3461,Hepburn,Victoria,VIC,-37.3167,144.1333,4
3461,Leonards Hill,Victoria,VIC,-37.4333,144.1167,4
3461,Spargo Creek,Victoria,VIC,-37.4833,144.15,4
3461,Sailors Hill,Victoria,VIC,-37.3268,144.1641,3
3461,Franklinford,Victoria,VIC,-37.2333,144.1,4
3461,Yandoit Hills,Victoria,VIC,-37.3268,144.1641,3
3461,Drummond,Victoria,VIC,-37.2333,144.3333,4
3461,Bullarto South,Victoria,VIC,-37.3268,144.1641,3
3461,Musk,Victoria,VIC,-37.3833,144.1333,4
3461,Denver,Victoria,VIC,-37.2667,144.3,4
3461,Sailors Falls,Victoria,VIC,-37.4,144.1333,4
3461,Mount Franklin,Victoria,VIC,-37.3268,144.1641,3
3461,Lyonville,Victoria,VIC,-37.3833,144.2667,4
3461,Shepherds Flat,Victoria,VIC,-37.3268,144.1641,3
3461,Glenlyon,Victoria,VIC,-37.3,144.25,4
3461,Dry Diggings,Victoria,VIC,-37.3268,144.1641,3
3461,Bullarto,Victoria,VIC,-37.4,144.2333,4
3461,Coomoora,Victoria,VIC,-37.3268,144.1641,3
3461,Wheatsheaf,Victoria,VIC,-37.3268,144.1641,3
3461,Clydesdale,Victoria,VIC,-37.1833,144.1,4
3462,Newstead,Victoria,VIC,-37.106,144.0647,4
3462,Muckleford South,Victoria,VIC,-37.1,144.1333,4
3462,Sandon,Victoria,VIC,-37.0909,144.0827,3
3462,Welshmans Reef,Victoria,VIC,-37.0667,144.05,4
3462,Green Gully,Victoria,VIC,-37.0909,144.0827,3
3463,Maldon,Victoria,VIC,-36.9957,144.0683,4
3463,Laanecoorie,Victoria,VIC,-36.8167,143.9,4
3463,Baringhup,Victoria,VIC,-36.9833,143.9667,4
3463,Bradford,Victoria,VIC,-36.916,144.0058,3
3463,Walmer,Victoria,VIC,-36.9667,144.15,4
3463,Baringhup West,Victoria,VIC,-36.916,144.0058,3
3463,Eastville,Victoria,VIC,-36.85,143.9333,4
3463,Tarrengower,Victoria,VIC,-36.916,144.0058,3
3463,Nuggetty,Victoria,VIC,-36.916,144.0058,3
3463,Woodstock West,Victoria,VIC,-36.9317,144.0176,3
3463,Neereman,Victoria,VIC,-36.916,144.0058,3
3463,Shelbourne,Victoria,VIC,-36.8833,144.0167,4
3464,Carisbrook,Victoria,VIC,-37.0481,143.8167,4
3465,Havelock,Victoria,VIC,-36.9667,143.7833,4
3465,Maryborough,Victoria,VIC,-37.0456,143.7392,4
3465,Timor West,Victoria,VIC,-36.9667,143.7,4
3465,Wareek,Victoria,VIC,-36.9833,143.6167,4
3465,Cotswold,Victoria,VIC,-37.1333,143.9,4
3465,Homebush,Victoria,VIC,-37.05,143.5333,4
3465,Moonlight Flat,Victoria,VIC,-37.0633,143.6975,3
3465,Bung Bong,Victoria,VIC,-37.0667,143.6167,4
3465,Moolort,Victoria,VIC,-37.0833,143.9333,4
3465,Bowenvale,Victoria,VIC,-37,143.7167,4
3465,Rathscar,Victoria,VIC,-36.9667,143.5667,4
3465,Daisy Hill,Victoria,VIC,-37.1167,143.7167,4
3465,Natte Yallock,Victoria,VIC,-36.95,143.5,4
3465,Timor,Victoria,VIC,-36.9859,143.7139,4
3465,Simson,Victoria,VIC,-37.0301,143.7073,3
3465,Alma,Victoria,VIC,-37.0333,143.6833,4
3465,Majorca,Victoria,VIC,-37.1167,143.8,4
3465,Adelaide Lead,Victoria,VIC,-37.0667,143.6833,4
3465,Flagstaff,Victoria,VIC,-37.0633,143.6975,3
3465,Rathscar West,Victoria,VIC,-37.0333,143.4833,4
3465,Craigie,Victoria,VIC,-37.0301,143.7073,3
3465,Golden Point,Victoria,VIC,-37.5749,143.8687,4
3467,Avoca,Victoria,VIC,-37.0904,143.4736,4
3468,Mount Lonarch,Victoria,VIC,-37.25,143.4,4
3468,Amphitheatre,Victoria,VIC,-37.1667,143.4167,4
3469,Nowhere Creek,Victoria,VIC,-37.1389,143.2611,3
3469,Elmhurst,Victoria,VIC,-37.1667,143.25,4
3469,Glenlogie,Victoria,VIC,-37.1389,143.2611,3
3469,Glenpatrick,Victoria,VIC,-37.1333,143.3167,4
3469,Glenlofty,Victoria,VIC,-37.1167,143.2167,4
3472,Bet Bet,Victoria,VIC,-36.9167,143.75,4
3472,Eddington,Victoria,VIC,-36.8833,143.85,4
3472,Bromley,Victoria,VIC,-36.8833,143.7667,4
3472,Betley,Victoria,VIC,-36.9,143.8,4
3472,Moliagul,Victoria,VIC,-36.75,143.6667,4
3472,Goldsborough,Victoria,VIC,-36.8167,143.6833,4
3472,Dunluce,Victoria,VIC,-36.9,143.6,4
3472,Inkerman,Victoria,VIC,-36.9148,143.6487,3
3472,Dunolly,Victoria,VIC,-36.8601,143.7336,4
3472,Mount Hooghly,Victoria,VIC,-36.9,143.6667,4
3472,Mcintyre,Victoria,VIC,-36.8678,143.7241,3
3475,Emu,Victoria,VIC,-36.7333,143.4667,4
3475,Logan,Victoria,VIC,-36.6167,143.4667,4
3475,Cochranes Creek,Victoria,VIC,-36.7267,143.51,3
3475,Archdale,Victoria,VIC,-36.8333,143.5167,4
3475,Archdale Junction,Victoria,VIC,-36.7267,143.51,3
3475,Burkes Flat,Victoria,VIC,-36.65,143.55,4
3475,Bealiba,Victoria,VIC,-36.8,143.55,4
3477,Traynors Lagoon,Victoria,VIC,-36.5833,143,4
3477,Grays Bridge,Victoria,VIC,-36.6653,143.2081,3
3477,Redbank,Victoria,VIC,-36.9333,143.3167,4
3477,Rostron,Victoria,VIC,-36.7667,143.1833,4
3477,Gowar East,Victoria,VIC,-36.55,143.4167,4
3477,Coonooer West,Victoria,VIC,-36.6653,143.2081,3
3477,Paradise,Victoria,VIC,-36.8333,143.1333,4
3477,Stuart Mill,Victoria,VIC,-36.8053,143.2862,4
3477,Gre Gre North,Victoria,VIC,-36.5833,143.0667,4
3477,Gre Gre South,Victoria,VIC,-36.6653,143.2081,3
3477,Avon Plains,Victoria,VIC,-36.55,142.9333,4
3477,Moyreisk,Victoria,VIC,-36.9167,143.3833,4
3477,St Arnaud North,Victoria,VIC,-36.6653,143.2081,3
3477,Marnoo East,Victoria,VIC,-36.6653,143.2081,3
3477,Carapooee West,Victoria,VIC,-36.6653,143.2081,3
3477,Beazleys Bridge,Victoria,VIC,-36.7,143.1667,4
3477,Gre Gre,Victoria,VIC,-36.6667,143.0667,4
3477,York Plains,Victoria,VIC,-36.6653,143.2081,3
3477,Carapooee,Victoria,VIC,-36.7,143.3333,4
3477,Gooroc,Victoria,VIC,-36.4667,143.2,4
3477,Winjallok,Victoria,VIC,-36.8167,143.2,4
3477,St Arnaud East,Victoria,VIC,-36.6653,143.2081,3
3477,Coonooer Bridge,Victoria,VIC,-36.4667,143.3167,4
3477,Moolerr,Victoria,VIC,-36.6333,143.2167,4
3477,Swanwater,Victoria,VIC,-36.4833,143.1333,4
3477,Dalyenong,Victoria,VIC,-36.6653,143.2081,3
3477,Sutherland,Victoria,VIC,-36.55,143.2,4
3477,Tottington,Victoria,VIC,-36.7833,143.1167,4
3477,Slaty Creek,Victoria,VIC,-36.55,143.3,4
3477,Kooreh,Victoria,VIC,-36.6333,143.4,4
3478,Redbank,Victoria,VIC,-36.9333,143.3167,4
3478,Percydale,Victoria,VIC,-37.05,143.4,4
3478,Stuart Mill,Victoria,VIC,-36.8053,143.2862,4
3478,Warrenmang,Victoria,VIC,-37.0333,143.3,4
3478,Medlyn,Victoria,VIC,-36.827,143.2969,3
3478,Moonambel,Victoria,VIC,-36.9833,143.3167,4
3478,St Arnaud,Victoria,VIC,-36.6168,143.2587,4
3478,Yawong Hills,Victoria,VIC,-36.827,143.2969,3
3478,Tanwood,Victoria,VIC,-36.827,143.2969,3
3478,Dooboobetic,Victoria,VIC,-36.3667,143.2,4
3480,Carron,Victoria,VIC,-36.3,142.7167,4
3480,Lawler,Victoria,VIC,-36.3668,142.9058,3
3480,Areegra,Victoria,VIC,-36.2833,142.6333,4
3480,Corack East,Victoria,VIC,-36.1167,143.05,4
3480,Donald,Victoria,VIC,-36.3686,142.9811,4
3480,Jeffcott North,Victoria,VIC,-36.3668,142.9058,3
3480,Laen North,Victoria,VIC,-36.4,142.8167,4
3480,Cope Cope,Victoria,VIC,-36.45,143.05,4
3480,Corack,Victoria,VIC,-36.1667,143.05,4
3480,Jeffcott,Victoria,VIC,-36.35,143.1333,4
3480,Laen East,Victoria,VIC,-36.3833,142.8833,4
3480,Litchfield,Victoria,VIC,-36.3,142.8667,4
3480,Swanwater West,Victoria,VIC,-36.5333,143.0167,4
3480,Laen,Victoria,VIC,-36.45,142.8167,4
3480,Rich Avon,Victoria,VIC,-36.5167,142.8333,4
3480,Rich Avon East,Victoria,VIC,-36.3668,142.9058,3
3480,Rich Avon West,Victoria,VIC,-36.5167,142.8333,4
3480,Gil Gil,Victoria,VIC,-36.3668,142.9058,3
3482,Warmur,Victoria,VIC,-36.1167,142.7833,4
3482,Massey,Victoria,VIC,-36.2167,142.8667,4
3482,Watchem,Victoria,VIC,-36.15,142.85,4
3482,Morton Plains,Victoria,VIC,-36.0833,142.9,4
3482,Watchem West,Victoria,VIC,-36.1417,142.85,3
3483,Narraport,Victoria,VIC,-36,143.0333,4
3483,Birchip,Victoria,VIC,-35.9838,142.9173,4
3483,Kinnabulla,Victoria,VIC,-35.8833,142.8,4
3483,Karyrie,Victoria,VIC,-35.9,142.85,4
3483,Birchip West,Victoria,VIC,-35.9063,142.8876,3
3483,Whirily,Victoria,VIC,-35.8667,142.9667,4
3483,Ballapur,Victoria,VIC,-35.9667,142.7667,4
3483,Curyo,Victoria,VIC,-35.8333,142.8,4
3483,Marlbed,Victoria,VIC,-35.9063,142.8876,3
3483,Jil Jil,Victoria,VIC,-35.8167,142.9667,4
3485,Woomelang,Victoria,VIC,-35.6811,142.6617,4
3485,Willangie,Victoria,VIC,-35.65,142.85,4
3485,Banyan,Victoria,VIC,-35.6333,142.75,4
3485,Watchupga,Victoria,VIC,-35.75,142.7167,4
3487,Lascelles,Victoria,VIC,-35.6167,142.5833,4
3488,Turriff East,Victoria,VIC,-35.4,142.5333,4
3488,Speed,Victoria,VIC,-35.4,142.4333,4
3488,Turriff,Victoria,VIC,-35.45,142.45,4
3489,Tempy,Victoria,VIC,-35.3333,142.4167,4
3490,Mittyack,Victoria,VIC,-35.15,142.65,4
3490,Murray-Sunset,Victoria,VIC,-34.751,141.5034,4
3490,Torrita,Victoria,VIC,-35.15,141.9333,4
3490,Kulwin,Victoria,VIC,-35.0333,142.6167,4
3490,Boinka,Victoria,VIC,-35.2,141.6,4
3490,Big Desert,Victoria,VIC,-35.0817,142.0153,3
3490,Ouyen,Victoria,VIC,-35.0709,142.3203,4
3490,Tutye,Victoria,VIC,-35.2167,141.4833,4
3491,Patchewollock,Victoria,VIC,-35.3833,142.2,4
3494,Nangiloc,Victoria,VIC,-34.5,142.2916,3
3494,Iraak,Victoria,VIC,-34.4304,142.354,4
3494,Carwarp,Victoria,VIC,-34.4602,142.199,4
3494,Colignan,Victoria,VIC,-34.5248,142.3656,4
3496,Sunnycliffs,Victoria,VIC,-34.5668,141.5741,3
3496,Cullulleraine,Victoria,VIC,-34.278,141.5994,4
3496,Werrimull,Victoria,VIC,-34.3887,141.5993,4
3496,Red Cliffs,Victoria,VIC,-34.3094,142.1897,4
3496,Merrinee,Victoria,VIC,-34.3188,141.7502,3
3496,Cardross,Victoria,VIC,-34.3071,142.1253,4
3496,Meringur,Victoria,VIC,-34.3886,141.3343,4
3496,Neds Corner,Victoria,VIC,-34.1425,141.3304,4
3496,Lindsay Point,Victoria,VIC,-34.3188,141.7502,3
3498,Irymple,Victoria,VIC,-34.2354,142.171,4
3500,Mildura West,Victoria,VIC,-34.1631,142.0026,4
3500,Mildura,Victoria,VIC,-34.1855,142.1625,4
3501,Mildura Centre Plaza,Victoria,VIC,-34.6355,142.3253,3
3501,Nichols Point,Victoria,VIC,-34.2121,142.2144,4
3501,Hattah,Victoria,VIC,-34.7625,142.2815,4
3501,Koorlong,Victoria,VIC,-34.2776,142.0874,4
3501,Mildura South,Victoria,VIC,-34.4207,142.1937,3
3502,Mildura,Victoria,VIC,-34.1855,142.1625,4
3505,Wargan,Victoria,VIC,-34.1853,142.0476,3
3505,Birdwoodton,Victoria,VIC,-34.2012,142.0697,4
3505,Merbein,Victoria,VIC,-34.168,142.066,4
3505,Cabarita,Victoria,VIC,-34.1975,142.0845,4
3505,Merbein West,Victoria,VIC,-34.1631,142.0026,4
3505,Yelta,Victoria,VIC,-34.1284,142.0152,4
3505,Merbein South,Victoria,VIC,-34.2333,142.0333,4
3506,Cowangie,Victoria,VIC,-35.2333,141.3667,4
3507,Walpeup,Victoria,VIC,-35.1333,142.0333,4
3509,Linga,Victoria,VIC,-35.1667,141.7,4
3509,Underbool,Victoria,VIC,-35.1695,141.8056,4
3512,Carina,Victoria,VIC,-35.25,141.1,4
3512,Murrayville,Victoria,VIC,-35.2625,141.1835,4
3512,Panitya,Victoria,VIC,-35.2333,141,4
3515,Shelbourne,Victoria,VIC,-36.8833,144.0167,4
3515,Wilsons Hill,Victoria,VIC,-36.8083,144.075,3
3515,Marong,Victoria,VIC,-36.7333,144.1333,4
3516,Bridgewater On Loddon,Victoria,VIC,-36.6027,143.9423,4
3516,Derby,Victoria,VIC,-36.65,144.0167,4
3516,Yarraberb,Victoria,VIC,-36.6167,144.0667,4
3516,Leichardt,Victoria,VIC,-36.6833,144.0667,4
3516,Bridgewater,Victoria,VIC,-36.6027,143.9423,4
3516,Bridgewater North,Victoria,VIC,-36.6311,144.0069,3
3517,Glenalbyn,Victoria,VIC,-36.5167,143.7333,4
3517,Jarklin,Victoria,VIC,-36.2667,143.9667,4
3517,Serpentine,Victoria,VIC,-36.4333,143.9833,4
3517,Kurting,Victoria,VIC,-36.5333,143.85,4
3517,Powlett Plains,Victoria,VIC,-36.45,143.8667,4
3517,Salisbury West,Victoria,VIC,-36.5167,143.9667,4
3517,Inglewood,Victoria,VIC,-36.575,143.8683,4
3517,Bears Lagoon,Victoria,VIC,-36.328,143.9755,4
3517,Rheola,Victoria,VIC,-36.65,143.7,4
3517,Brenanah,Victoria,VIC,-36.4886,143.866,3
3517,Kingower,Victoria,VIC,-36.6167,143.75,4
3518,Richmond Plains,Victoria,VIC,-36.3833,143.45,4
3518,Skinners Flat,Victoria,VIC,-36.4161,143.6325,3
3518,Borung,Victoria,VIC,-36.3,143.75,4
3518,Kurraca West,Victoria,VIC,-36.5,143.5667,4
3518,Fernihurst,Victoria,VIC,-36.25,143.8667,4
3518,Woolshed Flat,Victoria,VIC,-36.4161,143.6325,3
3518,Berrimal,Victoria,VIC,-36.4833,143.4833,4
3518,Wedderburn Junction,Victoria,VIC,-36.4167,143.7,4
3518,Mysia,Victoria,VIC,-36.25,143.7667,4
3518,Wehla,Victoria,VIC,-36.7833,143.6,4
3518,Nine Mile,Victoria,VIC,-36.4333,143.4833,4
3518,Fentons Creek,Victoria,VIC,-36.5667,143.5333,4
3518,Woosang,Victoria,VIC,-36.3333,143.4833,4
3518,Kurraca,Victoria,VIC,-36.5,143.5667,4
3518,Fiery Flat,Victoria,VIC,-36.4,143.8,4
3518,Wedderburn,Victoria,VIC,-36.419,143.6139,4
3520,Korong Vale,Victoria,VIC,-36.3561,143.7034,4
3520,Kinypanial,Victoria,VIC,-36.35,143.8,4
3521,Pyalong,Victoria,VIC,-37.1129,144.8523,4
3522,Tooborac,Victoria,VIC,-37.05,144.8333,4
3522,Glenhope East,Victoria,VIC,-37.05,144.8333,3
3523,Costerfield,Victoria,VIC,-36.8667,144.8,4
3523,Derrinal,Victoria,VIC,-36.8833,144.6333,4
3523,Argyle,Victoria,VIC,-36.95,144.7333,4
3523,Moormbool West,Victoria,VIC,-36.8,144.9,4
3523,Redcastle,Victoria,VIC,-36.7833,144.7833,4
3523,Heathcote,Victoria,VIC,-36.9221,144.7084,4
3523,Ladys Pass,Victoria,VIC,-36.8627,144.7345,3
3523,Knowsley,Victoria,VIC,-36.8333,144.5833,4
3523,Heathcote South,Victoria,VIC,-36.8627,144.7345,3
3523,Mount Camel,Victoria,VIC,-36.8627,144.7345,3
3525,Wychitella North,Victoria,VIC,-36.2726,143.4353,3
3525,Charlton,Victoria,VIC,-36.2644,143.349,4
3525,Buckrabanyule,Victoria,VIC,-36.25,143.5167,4
3525,Granite Flat,Victoria,VIC,-36.2726,143.4353,3
3525,Wooroonook,Victoria,VIC,-36.25,143.2,4
3525,Yeungroon,Victoria,VIC,-36.3833,143.4,4
3525,Barrakee,Victoria,VIC,-36.2667,143.45,4
3525,Terrappee,Victoria,VIC,-36.2726,143.4353,3
3525,Wychitella,Victoria,VIC,-36.2833,143.6167,4
3525,Yeungroon East,Victoria,VIC,-36.35,143.4333,4
3525,Chirrip,Victoria,VIC,-36.2726,143.4353,3
3525,Lake Marmal,Victoria,VIC,-36.132,143.516,4
3525,Nareewillock,Victoria,VIC,-36.2726,143.4353,3
3527,Jeruk,Victoria,VIC,-36.05,143.3833,4
3527,Bunguluke,Victoria,VIC,-36.0561,143.3904,4
3527,Thalia,Victoria,VIC,-36.0667,143.0833,4
3527,Ninyeunook,Victoria,VIC,-35.9871,143.4019,4
3527,Towaninny South,Victoria,VIC,-35.9229,143.3527,4
3527,Glenloth,Victoria,VIC,-36.1451,143.3388,4
3527,Towaninny,Victoria,VIC,-35.9229,143.3527,4
3527,Wycheproof South,Victoria,VIC,-36.0563,143.2848,3
3527,Dumosa,Victoria,VIC,-35.936,143.2245,4
3527,Teddywaddy West,Victoria,VIC,-36.0563,143.2848,3
3527,Wycheproof,Victoria,VIC,-36.0776,143.2271,4
3527,Glenloth East,Victoria,VIC,-36.0563,143.2848,3
3527,Teddywaddy,Victoria,VIC,-36.1937,143.3374,4
3529,Nullawil,Victoria,VIC,-35.85,143.1833,4
3529,Kalpienung,Victoria,VIC,-35.7826,143.2558,4
3530,Warne,Victoria,VIC,-35.7808,143.1242,4
3530,Wangie,Victoria,VIC,-35.725,143.0417,3
3530,Sutton,Victoria,VIC,-35.7333,143,4
3530,Culgoa,Victoria,VIC,-35.7167,143.0833,4
3531,Boigbeat,Victoria,VIC,-35.55,142.9167,4
3531,Berriwillock,Victoria,VIC,-35.6333,143,4
3533,Sea Lake,Victoria,VIC,-35.5039,142.8498,4
3533,Lake Tyrrell,Victoria,VIC,-35.4244,142.9857,3
3533,Ninda,Victoria,VIC,-35.4667,142.75,4
3533,Nyarrin,Victoria,VIC,-35.3833,142.6833,4
3533,Pier Milan,Victoria,VIC,-35.4244,142.9857,3
3533,Straten,Victoria,VIC,-35.4244,142.9857,3
3533,Nandaly,Victoria,VIC,-35.3,142.7,4
3533,Tyenna,Victoria,VIC,-35.4244,142.9857,3
3533,Tyrrell,Victoria,VIC,-35.3667,142.9667,4
3533,Bimbourie,Victoria,VIC,-35.4244,142.9857,3
3533,Tyrrell Downs,Victoria,VIC,-35.3667,142.9667,4
3533,Myall,Victoria,VIC,-35.581,144.0013,4
3537,Canary Island,Victoria,VIC,-35.9917,143.843,4
3537,Barraport West,Victoria,VIC,-36.0308,143.7505,3
3537,Gredgwin,Victoria,VIC,-35.9694,143.6191,4
3537,Leaghur,Victoria,VIC,-35.9637,143.7847,4
3537,Minmindie,Victoria,VIC,-36.0402,143.7511,4
3537,Catumnal,Victoria,VIC,-36.0308,143.7505,3
3537,Barraport,Victoria,VIC,-36.0078,143.6709,4
3537,Yando,Victoria,VIC,-36.0789,143.8058,4
3537,Boort,Victoria,VIC,-36.1157,143.7199,4
3540,Oakvale,Victoria,VIC,-35.9109,143.5635,4
3540,Quambatook,Victoria,VIC,-35.8524,143.5207,4
3540,Cannie,Victoria,VIC,-35.754,143.4485,4
3542,Lalbert,Victoria,VIC,-35.6672,143.3779,4
3542,Tittybong,Victoria,VIC,-35.7466,143.372,4
3542,Cokum,Victoria,VIC,-35.725,143.3667,3
3544,Gowanford,Victoria,VIC,-35.4187,143.1916,4
3544,Ultima East,Victoria,VIC,-35.4222,143.1778,3
3544,Waitchie,Victoria,VIC,-35.3667,143.0833,4
3544,Chinangin,Victoria,VIC,-35.4222,143.1778,3
3544,Springfield,Victoria,VIC,-37.3333,144.8167,4
3544,Murnungin,Victoria,VIC,-35.4222,143.1778,3
3544,Ultima,Victoria,VIC,-35.468,143.2709,4
3546,Chinkapook,Victoria,VIC,-35.1891,142.9431,4
3546,Gerahmin,Victoria,VIC,-35.0977,142.9331,3
3546,Turoar,Victoria,VIC,-35.1667,143.05,4
3546,Manangatang,Victoria,VIC,-35.0551,142.8823,4
3546,Cocamba,Victoria,VIC,-35.116,142.8978,4
3546,Bolton,Victoria,VIC,-34.9666,142.8815,4
3546,Winnambool,Victoria,VIC,-35.0977,142.9331,3
3549,Robinvale,Victoria,VIC,-34.5836,142.7723,4
3549,Robinvale Irrigation District Section B,Victoria,VIC,-34.7137,142.753,3
3549,Annuello,Victoria,VIC,-34.85,142.8333,4
3549,Happy Valley,Victoria,VIC,-37.7167,143.6,4
3549,Bannerton,Victoria,VIC,-34.6992,142.7883,4
3549,Tol Tol,Victoria,VIC,-34.6514,142.8258,4
3549,Wemen,Victoria,VIC,-34.7887,142.6301,4
3549,Robinvale Irrigation District Section E,Victoria,VIC,-34.7137,142.753,3
3549,Wandown,Victoria,VIC,-34.7137,142.753,3
3549,Robinvale Irrigation District Section D,Victoria,VIC,-34.7137,142.753,3
3549,Liparoo,Victoria,VIC,-34.7848,142.5431,4
3549,Robinvale Irrigation District Section C,Victoria,VIC,-34.7137,142.753,3
3550,Flora Hill,Victoria,VIC,-36.7812,144.2956,4
3550,East Bendigo,Victoria,VIC,-36.7366,144.3178,3
3550,North Bendigo,Victoria,VIC,-36.731,144.2997,3
3550,Strathdale,Victoria,VIC,-36.7657,144.3155,4
